temperature_c,ice_cream_sales
20.38,579.73
10.91,317.19
20.34,628.77
19.48,609.99
36.48,1093.92
38.9,1057.15
20.17,550.93
21.41,600.3
44.01,1272.42
20.13,701.66
30.14,817.83
10.39,350.8
22.16,736.87
14.66,510.72
14.72,432.6
14.36,387.86
23.99,659.1
16.77,568.53
37.67,950.63
22.95,684.29
7.19,256.3
22.55,618.11
8.97,293.38
10.89,423.04
10.41,390.63
36.71,1078.29
22.18,604.12
5.04,123.64
25.47,746.12
13.05,423.82
33.69,911.28
42.67,1046.2
11.81,445.4
16.06,322.76
33.49,978.31
30.29,895.67
38.13,1087.88
30.97,868.54
12.64,277.81
38.41,962.29
11.43,333.95
8.35,418.0
42.58,1220.07
28.35,796.13
18.25,517.57
15.26,487.55
8.39,358.72
27.4,801.22
39.81,1010.07
32.2,989.26
35.48,1014.12
28.94,791.29
5.4,254.28
22.8,741.18
6.43,282.15
8.25,331.02
12.03,490.96
40.58,1075.22
13.6,381.0
23.07,648.59
40.06,1152.03
32.12,960.6
10.31,367.34
23.49,636.52
35.84,1102.75
22.76,599.21
13.7,414.94
30.74,826.25
21.3,696.23
25.55,728.13
10.0,448.69
41.2,1178.09
41.84,1090.19
17.13,509.23
16.7,485.58
11.82,478.64
28.43,861.6
12.96,328.88
29.58,871.0
42.83,1166.97
12.23,329.32
14.04,401.3
8.65,303.23
17.6,407.12
40.26,1119.9
5.64,246.05
30.45,846.02
20.36,611.19
17.7,528.99
11.89,329.76
38.31,1019.3
37.91,1001.17
6.64,303.7
28.06,737.64
21.6,606.8
5.25,232.84
17.21,438.89
12.52,385.68
35.54,989.82
22.89,681.58
36.92,1043.28
43.75,1147.42
21.06,560.09
27.22,751.64
43.92,1208.86
11.65,373.17
7.17,211.5
23.78,826.84
24.51,664.78
42.16,1073.79
23.23,638.35
22.76,720.78
24.92,757.29
22.82,777.67
40.95,1063.07
29.71,824.66
36.85,1082.08
11.18,316.66
40.04,1170.55
43.8,1197.13
43.28,1133.97
44.31,1104.81
32.89,953.67
31.86,985.08
7.69,312.74
16.32,531.72
36.48,1027.87
19.44,641.44
29.82,919.11
28.46,638.42
28.23,786.52
19.82,558.33
40.39,1121.15
14.96,450.17
35.81,1022.08
6.02,270.41
38.54,948.44
35.32,852.52
44.16,1249.33
9.83,295.91
37.14,1131.73
17.36,585.17
14.92,365.67
13.2,382.19
33.74,957.81
42.7,1140.68
31.09,866.78
15.63,424.33
20.99,645.56
14.64,467.2
7.79,340.13
35.69,989.43
9.18,291.74
30.97,882.53
22.13,675.05
7.91,297.76
17.06,600.2
8.02,235.31
30.17,908.78
31.69,819.02
40.79,1158.94
16.45,387.86
12.05,383.22
23.98,756.82
37.58,1014.54
27.63,784.59
42.76,1184.77
8.55,173.5
33.77,961.19
31.52,829.84
14.74,523.76
13.32,425.46
20.28,621.62
17.9,474.23
18.4,605.74
33.89,943.03
8.61,222.19
34.93,939.86
24.98,761.64
11.96,403.96
31.78,933.92
19.95,573.79
10.32,427.37
28.51,894.16
17.8,436.45
16.34,540.67
24.11,790.33
25.79,770.31
33.11,922.11
24.69,634.4
26.34,736.63
27.82,761.62
42.09,1201.86
9.05,382.78
31.54,875.18
6.49,202.15
15.36,353.18
36.64,1048.01
19.45,613.35
6.07,123.16
25.53,766.31
22.51,711.83
42.07,983.47
42.69,1103.49
16.15,649.84
37.81,1046.68
25.59,874.51
26.61,776.75
9.57,403.62
38.46,1041.66
29.24,789.46
43.21,1083.0
36.32,1039.09
23.66,639.49
39.29,1023.66
17.73,448.64
39.52,1089.16
9.63,385.83
18.46,546.6
39.73,1073.1
5.96,340.23
39.74,996.29
6.6,373.27
31.36,802.56
30.52,855.68
7.3,304.44
38.53,1121.81
8.44,214.81
39.05,1086.17
44.33,1171.11
31.88,956.68
42.21,1117.51
30.01,733.94
44.24,1227.9
36.87,1019.89
32.17,1010.72
44.56,1271.56
24.35,656.08
24.35,766.98
39.07,1082.41
31.97,942.03
10.77,323.7
17.32,510.2
28.39,848.7
5.64,284.79
25.42,608.95
14.36,493.66
14.47,411.1
40.81,1134.41
16.29,407.93
40.93,1176.23
26.35,799.26
42.11,1103.34
34.17,978.33
21.56,636.81
6.41,296.48
40.67,1033.61
33.29,859.59
10.39,315.85
42.41,1157.07
24.54,811.52
6.18,264.89
16.84,577.6
39.39,1032.22
21.76,609.77
37.31,992.23
21.11,615.88
10.36,398.95
12.78,399.48
40.25,1088.04
12.25,441.08
42.42,1130.04
16.54,467.09
43.87,1176.51
8.87,431.33
26.94,826.23
6.42,374.45
15.26,403.45
39.21,1103.76
12.48,389.66
40.66,1097.77
28.59,722.37
34.06,1029.59
19.38,487.08
44.4,1263.27
38.06,1027.93
41.47,1082.07
10.83,313.51
15.67,494.81
38.64,1044.01
31.78,894.79
20.39,490.7
23.57,565.47
22.54,554.29
27.31,830.99
24.56,800.93
23.19,663.9
18.11,597.33
22.95,694.67
12.1,472.6
12.63,488.18
32.53,839.12
43.58,1201.13
13.5,488.79
41.52,1189.58
30.02,896.58
43.11,1175.86
20.81,660.84
32.61,830.08
26.75,686.56
44.1,1293.01
7.42,350.8
7.35,378.71
39.57,1079.92
7.14,219.84
41.29,1121.15
8.76,435.3
9.5,287.12
18.23,545.36
34.07,1024.84
28.08,806.8
41.36,1110.69
30.19,899.97
28.83,792.08
27.81,824.01
21.24,486.2
30.57,759.1
43.92,1184.03
43.89,1277.2
9.44,326.05
23.22,677.44
28.69,832.32
33.64,916.22
17.02,428.97
44.32,1249.26
21.61,656.21
16.41,530.93
36.2,938.21
28.52,904.64
41.18,1103.77
9.25,417.19
7.19,153.09
42.73,1142.56
22.84,762.36
13.65,432.62
34.72,820.76
44.9,1164.85
44.95,1240.56
43.53,1274.31
11.26,364.34
39.01,1141.05
9.97,372.91
19.27,557.11
12.13,450.55
19.24,638.65
14.92,455.71
40.87,1078.64
44.51,1115.71
11.95,423.86
10.19,320.09
11.57,420.71
27.63,808.25
40.28,1128.21
34.82,960.65
21.88,570.53
43.36,1212.42
26.54,813.82
36.39,1149.34
25.0,689.35
31.65,828.4
20.06,531.34
7.1,274.55
29.5,885.78
16.55,567.31
27.03,869.77
31.06,899.54
23.07,604.74
11.28,396.46
37.21,904.23
11.9,376.67
10.17,328.85
17.69,569.96
7.33,309.59
19.13,533.86
35.3,940.01
36.61,1019.17
23.27,710.31
12.35,452.77
43.95,1169.6
37.95,1045.87
5.21,167.74
29.28,770.29
42.81,1054.27
42.17,1116.25
20.98,701.16
29.45,921.37
29.65,875.37
34.2,1015.33
42.66,1215.1
23.66,701.86
7.47,140.56
33.88,1082.91
42.85,1158.7
39.82,1082.85
5.98,337.14
40.31,1117.21
10.89,523.38
44.15,1153.96
34.65,1028.48
10.05,336.44
9.03,331.79
16.12,450.04
14.18,416.67
5.16,306.45
40.61,1146.42
10.06,376.87
44.57,1116.42
15.56,392.67
27.98,744.09
32.94,899.62
17.05,520.02
23.24,699.95
35.92,1059.27
7.58,377.83
19.47,598.36
36.6,964.23
18.28,600.74
7.37,295.32
12.51,440.76
32.08,974.47
43.7,1169.22
14.15,541.16
25.7,657.05
14.62,509.22
41.93,1109.26
41.0,1138.59
20.65,635.93
6.48,241.02
29.3,794.05
30.11,801.76
29.71,859.96
16.84,559.06
5.96,358.13
6.29,241.81
36.16,911.8
26.24,784.45
15.85,391.82
41.58,1235.63
40.37,1154.81
37.65,980.64
29.87,751.71
29.6,788.27
26.23,787.63
12.33,362.05
34.09,996.93
25.83,802.02
26.84,736.71
32.54,966.44
19.88,669.49
33.18,963.33
14.93,505.89
39.62,1056.75
44.44,1332.91
28.67,757.93
20.26,580.05
16.53,569.65
40.71,1095.16
18.07,533.7
37.56,957.38
21.34,605.42
40.19,1249.58
22.27,635.25
28.12,879.68
9.91,317.7
44.02,1136.61
27.52,741.22
29.77,887.87
10.02,219.51
32.62,1017.83
22.06,680.09
21.93,625.73
23.93,650.67
26.44,729.63
37.14,1097.53
18.68,472.26
40.23,1102.43
9.43,403.55
26.22,634.0
32.12,865.38
43.82,1104.58
20.93,545.85
32.14,916.47
36.45,1050.27
38.3,1032.98
41.68,1052.0
18.84,518.94
38.7,1091.28
43.28,1179.78
23.77,623.55
32.65,886.96
17.92,594.78
15.25,493.36
16.12,440.24
7.06,291.74
28.14,769.7
39.47,1048.02
16.48,520.03
6.27,190.84
16.33,481.71
35.88,1059.84
22.9,820.8
35.68,889.32
13.68,389.34
30.68,934.77
34.24,880.67
37.37,1026.53
32.36,1016.89
41.43,1092.11
10.04,335.94
27.03,698.39
22.99,715.97
44.97,1116.95
26.97,732.87
32.41,832.4
41.76,1124.75
10.7,478.83
18.57,587.45
17.93,562.64
9.68,359.66
27.4,783.62
17.26,608.59
11.61,436.59
5.88,168.82
6.0,308.54
20.63,629.88
29.44,863.23
13.5,317.02
41.41,1135.17
13.41,426.85
15.82,453.84
17.17,593.55
11.31,284.61
44.96,1405.71
33.68,874.9
17.02,553.6
43.93,1211.04
30.39,929.86
35.77,1094.62
18.75,542.59
13.67,452.28
22.99,649.18
21.67,583.7
44.38,1211.59
10.8,368.49
10.41,360.84
29.85,823.49
27.48,807.33
26.85,818.14
21.48,564.67
19.44,623.14
8.49,405.82
36.7,940.94
22.86,680.76
40.89,1149.55
24.82,767.6
41.14,1182.33
41.96,1221.27
27.37,792.36
36.9,962.61
9.16,307.45
9.69,428.83
33.01,872.51
7.03,306.99
33.46,987.14
14.23,492.38
14.39,515.53
19.41,583.33
41.98,1143.36
33.43,1044.59
35.06,1094.85
36.32,1094.84
38.26,1089.57
11.81,360.77
42.67,1175.04
20.88,614.25
27.47,852.77
37.41,1058.69
39.1,1112.61
25.24,729.11
26.79,620.04
21.38,713.34
6.98,270.66
30.9,930.7
32.09,881.92
23.92,795.32
6.92,241.02
27.63,786.59
9.12,329.03
23.16,588.53
36.94,1048.05
14.08,501.67
41.76,1169.07
33.33,1072.33
15.3,429.02
14.19,351.28
7.99,228.16
39.96,1103.93
7.52,359.95
30.05,861.78
35.06,946.86
15.2,569.94
20.22,598.47
16.75,436.42
37.07,1086.66
44.82,1259.12
43.82,1209.85
7.78,391.8
32.11,896.56
28.4,826.76
42.2,1096.49
28.12,760.71
23.3,654.03
22.96,715.51
39.14,1038.05
31.88,891.31
7.96,285.68
42.34,1155.36
32.15,857.88
11.2,367.63
23.77,625.19
15.03,473.28
28.66,814.69
27.25,785.59
43.81,1228.83
7.21,388.71
23.01,575.79
12.32,385.63
5.88,192.23
36.13,1021.86
35.31,1025.12
42.37,1086.41
28.53,832.4
15.23,532.72
19.52,613.48
29.18,809.31
30.15,894.35
6.7,252.29
41.43,1190.04
42.04,1172.21
36.94,1012.21
14.99,399.33
18.92,574.11
33.1,863.13
17.23,465.52
20.51,591.86
31.73,888.69
6.36,187.35
10.51,352.93
6.44,246.73
15.63,454.71
24.24,690.69
38.76,1107.77
12.16,380.65
19.27,616.76
5.38,229.65
23.54,749.55
6.01,299.03
17.89,534.55
38.23,1014.99
42.44,1190.15
19.69,560.77
16.32,414.0
35.34,1027.67
32.92,886.23
20.12,478.89
41.21,1125.77
23.15,734.85
42.44,1125.5
40.35,1087.95
42.94,1203.34
9.35,306.51
15.68,485.82
19.84,649.79
34.74,1009.06
16.75,532.26
13.28,332.0
18.75,603.79
17.44,512.24
37.58,1068.99
44.59,1123.8
17.15,585.12
7.07,226.4
33.87,972.58
24.22,761.53
22.35,682.22
19.05,599.37
23.82,700.68
10.45,287.95
29.49,916.68
42.19,1220.55
41.77,1121.22
34.52,757.44
20.58,674.82
41.85,1036.97
31.39,916.69
25.15,685.02
16.36,537.89
35.21,919.81
36.89,1022.69
27.36,681.59
16.44,511.98
20.56,613.85
29.94,891.47
13.92,419.29
23.84,712.93
6.69,243.39
37.21,1057.44
20.27,630.19
22.81,722.98
40.41,1039.97
20.85,615.77
24.01,717.19
16.82,629.59
37.28,1151.01
22.45,579.66
24.28,670.02
24.69,567.43
32.06,1033.27
26.66,785.46
22.39,694.61
31.19,860.83
30.5,862.27
33.42,1003.23
23.78,631.84
44.22,1137.85
28.02,786.0
36.92,1023.58
23.63,724.14
18.48,563.18
25.97,698.68
28.09,779.4
17.35,544.3
35.17,1018.93
22.11,712.7
31.42,869.1
16.52,470.65
24.37,655.39
19.1,647.47
21.76,617.72
32.04,855.12
11.26,391.5
14.82,567.3
19.39,529.31
15.93,533.61
11.98,372.18
37.68,1048.63
11.49,436.04
30.67,939.69
23.05,644.49
11.54,433.48
16.86,535.74
9.38,358.61
8.83,394.99
19.36,541.28
35.21,1026.63
20.91,632.1
27.76,864.95
10.13,377.74
40.26,1097.32
18.22,607.66
12.57,380.24
19.14,554.57
43.78,1149.55
30.2,817.39
9.84,181.91
11.48,356.29
35.51,983.3
38.82,1116.0
8.3,252.19
16.75,488.76
6.89,261.67
9.97,395.2
10.51,373.6
22.49,684.66
5.51,290.59
33.53,968.43
21.13,592.13
21.05,728.91
43.48,1072.83
18.24,610.01
6.65,292.66
21.19,704.51
23.68,678.06
23.82,665.75
23.55,622.61
18.37,495.48
26.85,761.18
39.83,1045.17
19.33,540.61
26.4,696.39
38.9,1134.58
20.94,580.24
10.45,385.41
22.3,649.9
25.18,750.41
39.74,1077.85
39.12,1124.49
35.74,1030.31
20.31,680.23
16.08,462.28
22.66,615.63
17.78,521.26
44.2,1211.73
8.38,341.03
25.23,693.2
20.37,621.12
35.9,986.45
28.86,805.42
7.41,284.65
31.93,988.35
24.71,765.06
29.65,904.15
8.66,338.29
25.39,840.44
26.13,806.75
10.85,285.72
29.59,883.3
41.36,1154.23
6.02,287.73
15.12,387.88
18.16,466.27
26.77,763.54
34.6,859.74
31.44,928.19
23.47,695.69
43.4,1301.84
18.67,589.32
36.36,1050.67
38.04,1085.85
9.04,330.66
6.75,275.87
44.45,1207.95
19.34,440.27
31.73,960.69
6.17,322.18
35.55,1040.67
19.09,582.48
28.25,798.2
6.92,204.95
9.32,257.77
37.92,1012.47
27.17,791.36
36.08,1024.39
11.45,355.39
18.11,474.56
39.05,1036.15
28.44,803.8
31.76,800.38
13.26,442.43
27.23,877.54
34.36,910.83
11.91,524.91
16.98,482.1
5.36,220.52
43.52,1216.91
40.83,1118.03
8.69,215.48
38.29,1072.28
26.84,775.69
43.58,1173.75
25.38,738.78
13.27,458.3
39.25,1028.04
42.52,1195.21
26.23,719.11
21.31,724.82
36.0,1062.51
8.37,249.37
38.71,1141.5
39.43,1110.26
16.83,552.63
5.45,225.4
5.39,214.24
44.12,1186.83
36.22,948.24
19.35,471.45
40.58,1076.14
40.69,1078.71
41.33,1067.83
25.07,761.68
37.82,1060.09
6.51,227.09
11.4,366.3
30.3,870.85
9.16,285.4
6.73,115.08
9.34,405.16
23.18,672.54
24.53,729.53
42.04,1161.33
21.87,560.21
25.58,698.17
37.65,1040.42
37.59,1027.76
18.06,483.51
33.98,970.13
40.43,1145.02
37.94,1025.55
18.13,613.5
34.6,996.96
34.51,985.96
14.68,437.06
31.79,884.56
8.52,362.92
15.97,412.19
6.13,170.28
10.24,331.46
9.26,330.23
42.87,1165.92
11.55,420.15
7.9,312.02
35.01,976.51
30.94,855.41
30.44,910.09
40.68,1188.95
31.66,873.69
31.73,916.63
23.28,666.49
27.63,718.1
35.64,890.92
19.36,654.67
6.44,309.04
22.06,675.61
20.08,661.79
12.27,358.72
33.35,987.22
37.18,1050.4
11.34,357.71
24.25,567.95
18.05,465.33
27.72,896.15
8.76,420.07
42.36,1074.04
7.55,168.84
37.9,1125.7
12.78,414.72
35.84,952.67
16.28,433.05
36.59,940.26
41.63,1218.96
42.43,1175.62
39.54,981.02
22.01,608.22
22.15,748.69
43.1,1195.58
40.65,1032.45
24.4,670.95
20.92,616.36
8.77,376.18
19.46,580.57
23.84,778.67
38.23,1071.41
17.96,411.55
17.1,559.68
6.06,240.47
6.58,234.26
37.32,1056.71
11.57,374.23
43.66,1203.48
7.41,253.76
37.25,997.5
9.6,406.53
30.4,866.75
35.27,1006.35
14.04,416.46
27.44,849.81
36.23,1018.08
11.83,375.51
25.9,823.47
26.31,737.35
35.71,1003.55
19.46,514.3
30.81,832.76
43.0,1221.63
33.36,930.9
5.72,248.46
11.03,370.48
20.93,620.2
21.18,596.96
18.22,527.36
22.72,650.48
42.74,1150.97
37.18,1057.24
10.56,389.62
22.77,748.33
32.26,948.14
11.55,335.61
7.03,235.5
43.31,1238.54
36.39,1049.26
40.41,1172.57
36.26,1006.14
32.16,888.43
35.6,1010.64
26.01,667.85
15.29,470.27
8.78,437.01
28.9,802.7
13.78,443.44
37.92,1035.86
26.4,850.25
44.81,1149.29
20.42,650.85
21.77,620.38
15.78,455.5
16.44,410.43
24.1,805.3
7.58,332.95
38.34,978.8
8.95,248.09
41.26,1092.82
20.96,654.01
23.39,677.15
43.57,1134.38
34.56,959.17
16.15,579.92
17.22,566.29
10.99,266.43
30.55,800.69
31.43,878.01
40.57,1122.32
16.37,587.68
7.69,291.7
13.8,477.34
43.52,1056.88
44.53,1189.36
19.14,620.33
24.6,828.22
38.85,990.9
24.11,692.45
43.36,1078.27
38.51,1050.4
34.66,1028.95
30.14,908.93
13.26,428.47
12.31,392.36
39.66,1247.62
14.63,452.79
14.74,435.5
38.84,1037.23
6.85,183.2
33.71,969.06
29.64,879.75
6.52,299.69
12.25,452.61
17.0,489.1
14.08,442.15
11.77,463.25
39.15,1050.49
42.0,1116.12
12.0,459.69
28.13,755.44
22.33,589.45
20.05,538.28
43.12,1340.15
6.83,331.11
43.99,1236.91
17.71,486.23
27.78,824.37
42.25,1257.93
30.81,891.77
35.68,925.7
8.87,353.85
27.79,785.19
17.43,543.83
21.78,586.48
14.5,416.71
29.63,812.29
26.44,714.22
10.13,349.73
34.17,913.34
16.38,607.6
28.46,841.12
39.73,1138.84
20.91,614.32
30.59,744.34
39.49,1137.58
29.89,840.74
44.32,1233.02
8.25,302.04
19.51,454.15
33.1,901.77
24.53,663.75
15.34,495.93
18.39,587.18
33.97,1078.5
36.46,1039.43
30.39,826.1
40.55,1088.37
25.87,777.59
37.95,1099.37
9.29,257.53
44.43,1195.85
39.98,1090.29
40.74,1021.53
40.21,1148.51
38.69,1080.78
8.41,298.38
41.41,1149.96
11.75,433.01
39.71,1208.85
27.34,822.8
16.32,439.19
17.59,709.04
15.79,427.4
34.01,973.72
34.43,948.22
22.1,645.5
22.1,675.14
13.53,465.63
20.93,705.98
31.51,848.2
30.01,874.23
10.19,391.29
34.26,1097.65
44.59,1244.75
37.44,966.89
5.32,315.39
37.88,1020.53
6.2,203.33
10.37,438.86
14.7,475.47
24.68,705.1
38.78,1170.77
37.56,1008.28
19.9,566.24
23.96,728.75
11.82,259.96
43.08,1186.56
15.93,502.94
13.2,378.74
44.5,1211.48
13.47,452.24
12.27,404.07
44.31,1256.85
8.06,317.76
6.33,247.99
23.24,722.98
16.87,537.76
39.8,1275.12
34.4,1021.37
26.63,733.87
5.4,131.9
15.62,449.87
40.62,992.97
14.93,513.22
6.11,235.24
14.24,409.91
35.26,1017.48
39.39,1062.56
16.41,533.91
14.29,441.26
38.5,1067.07
12.85,498.65
19.53,643.21
20.22,691.59
20.84,641.66
8.0,191.43
38.75,1027.74
13.6,343.11
19.68,647.04
30.49,863.24
37.14,1104.19
28.48,874.35
19.47,579.11
5.21,335.04
24.8,777.65
27.49,792.13
19.38,610.59
30.18,939.34
36.51,1039.69
6.42,220.59
37.46,965.84
28.62,799.6
18.02,509.7
32.75,931.12
33.15,897.94
35.32,959.91
21.51,710.43
28.06,900.81
24.06,654.74
19.56,567.39
10.17,340.46
41.76,1162.86
10.1,373.04
30.95,843.23
21.0,655.52
37.86,1018.71
23.85,673.96
12.46,356.92
11.03,437.8
20.66,671.07
26.4,780.7
30.18,894.19
38.95,1140.35
19.97,644.44
36.25,1049.88
13.99,424.07
40.13,1013.06
8.89,274.89
37.15,1160.5
15.72,478.83
31.27,977.77
26.76,801.42
28.12,801.32
44.22,1151.3
28.94,781.28
13.61,432.26
21.42,627.45
8.87,354.47
18.42,519.73
16.72,479.45
30.75,921.02
41.55,1252.77
16.26,511.53
38.9,1099.19
40.04,1092.27
30.31,853.78
32.95,911.14
36.93,1002.25
19.89,630.48
44.46,1248.49
20.27,592.16
8.39,275.41
34.31,929.22
18.4,599.09
6.11,204.59
12.16,343.07
19.77,611.28
13.51,433.75
10.46,353.06
11.5,437.57
30.06,848.39
10.14,314.09
36.33,1018.56
38.67,1027.61
33.94,1001.59
14.81,471.48
28.06,739.71
7.44,295.38
42.71,1119.99
5.29,294.02
13.86,440.58
8.32,345.77
44.79,1182.63
6.63,254.1
5.07,251.6
9.03,316.2
40.25,1052.74
21.03,668.81
42.79,1186.68
43.38,1119.99
34.04,929.34
11.75,344.67
43.84,1166.93
22.53,636.09
23.58,675.27
30.47,776.68
33.64,916.16
43.5,1245.3
43.84,1299.37
21.54,570.18
10.68,431.84
41.62,1274.75
9.76,332.19
27.11,808.31
11.65,452.08
19.33,557.11
26.19,811.77
33.2,918.53
44.01,1257.69
41.74,1234.6
25.82,820.96
17.5,518.6
26.48,797.87
19.67,563.56
23.38,616.11
41.57,1126.09
25.57,788.32
6.67,250.33
32.36,996.4
16.24,510.64
13.55,374.64
35.66,975.06
11.62,352.17
29.37,913.33
37.69,1072.47
17.02,521.85
23.89,741.93
28.11,756.27
30.64,797.98
43.88,1121.56
40.55,1004.14
13.36,370.36
26.83,804.65
11.31,426.67
7.4,232.92
19.72,472.58
17.79,520.52
27.82,825.45
30.65,916.27
20.42,625.2
39.69,1031.86
38.67,1110.43
33.85,969.83
19.03,620.12
14.69,413.74
9.64,371.87
15.02,527.57
43.36,1103.06
21.71,605.72
21.63,549.44
23.83,646.96
30.92,866.78
41.8,1058.15
9.57,405.87
37.81,1112.89
22.96,666.11
15.99,460.31
26.75,766.22
26.62,852.93
10.34,395.87
8.88,214.04
30.08,716.65
34.42,906.02
29.59,837.24
19.12,475.77
27.23,768.49
41.25,1030.78
41.96,1149.36
14.29,470.34
8.8,422.33
31.13,870.33
11.98,378.09
37.04,1106.08
16.23,545.02
11.02,378.04
37.64,1022.84
13.34,535.56
5.35,189.91
37.87,958.12
8.75,307.32
21.79,625.76
20.83,693.14
10.72,377.33
6.41,315.09
8.39,156.07
22.1,632.46
43.28,1270.64
34.0,885.21
33.59,923.04
31.79,945.06
35.76,963.83
26.18,801.39
44.42,1174.36
29.31,830.49
30.23,896.13
5.85,180.67
35.19,930.81
19.24,635.73
35.95,951.5
38.9,1080.05
5.89,305.72
20.39,615.28
41.2,1146.31
10.12,445.92
34.77,1107.35
17.93,556.39
25.37,708.91
41.14,1178.62
30.32,811.34
22.35,737.47
32.88,889.26
13.92,422.49
5.49,175.72
29.74,792.66
39.44,1156.95
32.98,945.12
25.78,741.26
10.73,491.35
8.4,317.03
16.2,503.82
43.53,1121.46
23.48,638.36
37.19,973.54
5.52,196.79
23.9,669.48
14.87,454.76
43.11,1219.71
12.95,422.16
6.99,382.0
11.48,424.83
7.52,245.68
17.62,567.52
44.83,1229.79
42.22,1239.33
27.88,846.23
38.24,1060.09
21.0,729.83
40.64,1149.45
13.4,471.19
21.13,718.36
9.82,397.02
42.46,1174.56
18.53,558.5
14.84,349.84
13.87,336.09
23.96,691.9
25.16,695.76
31.91,898.9
37.37,1095.18
33.11,881.33
24.7,622.99
26.43,682.74
44.01,1141.32
22.88,603.68
17.86,549.09
30.83,962.98
31.91,934.68
42.5,1203.72
19.09,590.34
25.39,660.35
29.97,983.76
33.35,914.69
6.6,311.61
41.01,991.06
12.1,397.27
14.01,439.89
32.77,903.34
12.95,339.77
10.34,370.45
42.97,1247.54
30.72,994.06
42.89,1271.29
7.52,363.98
6.42,362.98
16.18,613.95
6.54,207.99
22.54,678.64
43.46,1109.94
19.28,614.2
34.29,942.48
30.86,862.16
6.29,240.82
14.28,307.33
30.2,740.52
8.68,368.39
23.29,641.92
32.1,963.97
18.59,555.14
17.49,441.96
33.93,864.21
21.75,603.54
26.28,701.32
12.99,419.45
36.58,1029.71
28.99,845.14
43.92,1211.61
35.24,1034.06
28.98,884.54
29.58,783.65
18.32,446.1
22.82,629.72
31.93,903.29
25.6,708.5
43.17,1217.25
27.14,698.47
5.51,332.53
10.05,398.31
6.85,248.03
41.13,1082.31
17.61,531.04
38.45,1130.01
22.82,646.63
41.82,1110.59
24.29,706.92
39.41,1009.8
31.87,961.24
15.65,528.49
28.06,855.89
15.72,576.15
13.0,377.46
17.77,545.13
16.87,516.01
24.86,816.62
30.48,837.2
43.7,1085.02
23.77,666.57
35.44,1039.13
24.64,748.02
22.35,653.19
21.49,614.52
40.03,1121.15
10.85,405.17
16.61,528.21
33.84,924.95
16.83,518.92
5.09,194.4
13.67,503.76
6.18,246.49
16.69,461.28
18.07,687.28
43.13,1134.53
37.32,979.4
9.89,275.1
9.91,306.62
44.88,1266.77
31.86,801.67
30.02,860.16
28.54,778.52
10.99,326.02
15.58,385.04
22.3,654.72
22.85,568.54
43.83,1178.93
6.75,289.25
5.59,104.16
41.6,1181.52
40.1,983.92
16.58,623.54
17.85,534.67
28.68,765.26
13.08,439.34
40.02,1046.4
15.78,348.8
7.4,353.22
26.31,736.91
34.34,962.98
43.25,1171.32
30.0,800.05
9.07,259.84
31.49,931.11
8.7,348.26
12.77,416.59
16.86,582.92
7.22,276.01
19.64,657.94
35.68,1080.58
7.15,343.68
24.83,745.48
14.05,390.72
27.66,817.99
24.69,688.92
11.64,434.25
39.11,1174.54
25.02,720.06
44.43,1143.49
44.39,1251.77
15.04,475.56
40.32,1200.23
33.78,947.8
22.29,653.0
37.6,1045.88
21.82,663.89
24.7,598.51
19.87,548.11
38.74,1135.0
41.27,1092.58
11.05,374.52
28.59,801.07
9.68,300.7
40.42,1100.74
13.81,383.92
6.44,172.22
34.83,982.99
31.65,987.94
21.44,680.88
29.77,890.23
35.85,1059.47
11.8,407.45
17.18,530.96
24.42,659.01
30.33,905.44
29.55,855.3
24.75,677.39
31.46,867.56
5.84,178.42
17.94,580.06
27.9,890.13
17.25,463.44
42.66,1229.27
43.55,1261.18
19.85,526.59
14.26,332.48
13.97,453.02
22.76,658.55
43.3,1169.32
14.46,529.08
18.24,534.96
27.37,929.33
27.8,702.74
31.5,835.52
34.12,900.61
36.65,1005.08
24.65,801.47
7.85,229.14
32.05,847.05
28.7,779.46
13.56,433.7
39.15,1088.56
34.66,943.09
21.88,569.58
43.75,1187.94
32.07,987.81
42.2,1209.88
34.15,926.28
33.42,939.81
13.72,472.86
21.77,697.25
30.44,953.01
38.13,1069.37
41.45,1065.86
8.27,214.96
33.59,975.98
15.64,404.18
33.4,983.89
17.7,506.63
27.84,723.02
26.07,782.56
39.88,1035.68
31.15,907.17
14.72,478.93
30.16,739.85
30.63,950.77
19.57,666.94
15.51,544.89
41.39,1193.02
11.16,335.22
10.67,436.26
28.57,859.62
17.34,407.85
25.17,671.3
15.71,447.3
19.72,681.76
21.33,575.26
27.48,751.82
8.15,226.74
22.29,628.54
32.49,974.37
33.37,848.77
15.84,524.23
26.74,715.85
20.37,722.22
6.47,268.71
22.27,651.8
31.94,863.76
42.82,1183.32
9.49,248.89
22.1,658.28
42.65,1130.95
23.78,656.66
40.75,1242.3
32.29,991.39
39.64,1178.61
35.33,1034.3
7.89,321.69
35.5,1075.57
10.11,372.54
34.94,1010.69
21.76,727.26
32.39,958.73
7.42,312.13
9.56,386.75
9.26,338.24
20.02,630.99
11.79,430.9
5.32,158.84
40.17,1059.96
35.07,1020.32
27.74,801.39
33.97,948.16
17.09,544.99
33.22,811.64
25.8,734.84
8.55,304.19
31.58,900.42
44.74,1269.81
15.24,459.13
5.18,310.21
35.03,917.32
16.15,545.46
21.21,599.07
5.31,302.84
7.58,302.74
33.36,861.57
43.56,1195.29
