square_feet,house_price
1701.76,295613.05
1809.42,289564.21
723.11,189290.09
678.77,120532.0
3207.53,623930.83
2005.86,329399.21
3750.46,687845.72
2604.0,433585.66
526.63,172676.07
967.08,173137.49
1140.95,221721.05
3912.65,672759.7
1187.34,248582.75
2256.72,428447.67
3770.24,594159.31
3917.89,641465.63
1250.9,276652.38
576.82,116858.1
952.97,209986.58
627.98,138030.23
1102.45,221648.77
2446.85,420175.81
3684.82,568491.88
2333.99,390538.59
2653.56,453580.6
1126.72,215861.51
3282.1,607442.95
2624.04,482105.72
3510.89,588973.85
3815.84,588736.42
1652.44,270457.59
726.08,215423.74
1213.34,200627.81
1976.23,350406.0
3804.5,636564.43
1761.92,303761.58
3174.78,485253.54
2345.72,373029.27
1058.11,192162.79
1554.64,259944.06
2751.49,514182.68
2822.27,472983.9
1965.14,326528.54
1223.12,236796.69
2998.86,526544.1
1007.94,190839.16
3772.01,655362.58
1076.45,172847.62
786.32,201836.39
2191.53,378407.85
2270.38,388811.44
2229.49,359373.46
1972.0,302997.57
3981.33,572355.36
2150.61,345319.94
2120.61,389014.11
1918.36,304501.33
640.57,102415.23
2534.64,395949.16
1220.68,221132.96
2695.39,441015.01
583.0,133852.02
3932.99,686070.36
2088.42,407538.93
3628.32,680766.76
2112.02,309021.17
617.19,118540.32
3359.97,583191.89
2733.46,442463.05
3214.33,567502.71
1941.41,348400.02
2696.57,515258.14
3482.42,616587.47
2671.84,491475.06
1651.63,284045.69
2785.11,463972.27
2818.68,460867.87
3858.11,562020.15
1735.28,359856.58
1930.29,365372.92
3323.64,534186.99
2220.74,430212.29
3051.66,482371.93
2054.95,293403.34
1175.78,257473.86
3082.73,460738.76
872.16,175075.67
1114.9,223537.29
2656.57,463242.2
3090.17,547844.24
3620.88,618168.7
1381.31,274741.89
798.61,146864.8
3841.77,639273.36
955.92,148553.77
1111.6,264475.98
1448.79,222093.7
2305.81,383216.21
3578.17,530158.16
3137.97,490984.51
2949.37,492938.82
1030.65,188653.73
1687.66,341410.26
2122.26,376418.9
930.73,175883.04
1384.35,253387.87
1510.0,316201.18
858.19,205350.86
2380.86,365103.87
2938.1,463699.81
651.75,161180.06
2132.04,382407.6
3215.96,489244.58
3092.76,544227.19
3334.26,513015.57
2013.67,397772.97
3354.01,575215.93
1266.71,204539.44
1698.92,287116.5
1034.88,188742.89
2082.94,368103.64
1811.42,314765.55
1267.34,204204.81
3106.41,459449.4
1529.85,297402.45
1382.1,266448.29
871.21,183778.94
1979.76,356411.93
1490.67,253514.89
1729.38,315598.11
1249.59,316761.62
3147.36,569952.07
3748.01,599586.8
2192.55,360061.3
2714.79,346880.64
3521.82,623809.13
3995.79,684748.67
2608.66,420609.89
3603.21,528894.53
3670.99,550561.89
3249.23,555713.49
2059.35,355749.51
692.15,173506.4
456.9,120893.56
2117.92,402094.91
2179.53,390196.73
1866.5,358430.33
2445.4,339017.7
2387.79,362572.46
3411.81,546446.76
791.17,199934.64
1210.64,289992.4
3254.82,531444.01
3452.21,541985.88
3981.37,559413.62
3542.48,618257.38
3603.64,566877.27
1531.65,376361.96
1845.98,301587.55
1365.11,321767.46
2582.68,465774.82
3779.7,571815.63
1640.71,303814.07
2405.21,439342.12
1466.68,262718.63
1011.28,226878.73
1102.67,240297.76
608.6,158013.62
3817.46,621892.24
1850.37,287311.14
3402.84,557199.21
2852.79,484830.91
1090.92,156503.08
1031.66,209853.47
3323.16,544445.17
1352.96,211757.24
3687.83,588708.49
904.2,176423.9
2839.75,551619.95
3332.11,558986.14
1246.92,269398.92
1394.35,255385.22
3872.27,547710.75
1352.55,274238.14
1947.85,319311.91
1957.06,331884.48
1310.93,213412.65
3192.85,531908.07
3178.66,570357.29
1761.94,345827.35
3406.45,627639.06
1167.07,278342.7
415.5,56927.95
2456.2,373930.99
3978.68,565626.13
539.12,148369.62
1148.79,201010.88
2268.09,372436.87
3315.79,538362.11
720.55,169025.26
1822.84,272756.14
3089.47,462503.22
1737.56,310677.0
1079.81,248412.41
1103.78,214792.65
1876.18,304208.39
2125.9,292345.6
3502.53,615880.56
2712.11,428438.38
2885.45,437576.79
3938.75,564148.72
1882.64,282871.42
1852.08,294879.81
3724.05,598188.72
1285.15,204787.19
3027.33,511553.94
3116.46,507468.07
752.04,226710.43
2085.63,302459.67
1122.02,223246.64
1067.35,215381.39
2069.78,324038.1
1441.95,269360.1
3265.82,571679.28
3667.38,604288.28
3289.79,600853.69
1357.71,184431.13
1386.88,231136.34
1317.02,294143.12
886.14,209762.13
3797.67,643427.35
1847.37,369327.23
1208.88,171833.91
3448.02,600809.02
1837.1,361951.51
526.42,110761.81
982.99,276101.94
2701.3,462755.9
3218.46,442662.94
1159.36,235646.53
3702.62,574070.26
3463.59,618838.65
3454.17,591287.67
1219.58,214342.9
581.93,179222.34
3522.72,618442.14
1500.88,248221.08
2628.1,438415.77
3135.88,541409.98
861.86,168602.07
3211.02,517923.91
3778.64,618408.17
3022.15,460572.5
1988.4,270242.98
3556.04,593636.43
2298.85,322243.73
3081.18,472051.7
3353.82,479075.8
3097.67,447907.75
1436.28,279162.33
824.24,167161.83
1258.02,230617.43
2210.35,334111.91
2219.0,359176.68
2497.52,438740.35
1822.37,321578.2
3232.81,568785.94
3687.35,645023.5
1288.21,235301.47
3051.48,433155.76
2840.7,446441.68
2283.13,388911.45
1078.71,188206.13
3262.84,495854.48
3858.25,631827.61
2998.61,596986.86
3704.3,584397.73
3943.07,641334.58
1667.38,256368.14
2697.6,502496.77
2106.16,397003.99
3951.86,678843.63
737.71,199666.78
1884.55,317972.19
3551.94,569859.79
1422.58,318296.91
3236.05,561464.05
1778.02,241493.27
3927.92,659491.44
3580.71,562149.21
1484.75,301835.11
3172.7,542584.36
1612.68,234354.24
2582.91,447628.5
2770.53,473763.06
3386.54,573222.49
488.02,138996.03
1192.57,275204.62
2962.9,510914.41
2428.68,415153.08
2184.18,418862.76
598.76,202596.17
1653.79,328512.43
3514.36,585932.69
511.21,138600.97
1827.17,332815.84
3802.53,621195.12
583.17,197918.19
3098.94,484508.41
1327.41,285648.6
3519.79,572607.39
3085.84,453024.51
3588.54,580193.92
1177.33,209711.32
2312.65,418016.2
3205.37,534551.53
1284.52,210563.12
1230.69,280429.95
497.86,154645.35
3850.66,697786.41
2956.06,502835.64
2688.02,451829.01
3078.38,540175.3
2313.81,375953.27
2114.08,371738.53
2018.32,346582.6
2705.58,399546.58
1125.53,222732.55
3597.01,570596.71
3322.31,538253.31
1658.43,310875.53
2482.99,470060.81
907.7,161083.35
3900.45,620089.38
3650.41,564470.64
3718.83,571633.63
1595.79,269759.8
1008.88,195430.51
1162.38,242408.79
724.01,167771.92
832.4,144039.69
656.7,185107.81
3963.36,686830.01
666.61,124457.82
877.15,217544.15
3378.12,570413.12
2488.86,417471.35
3187.9,542844.91
2671.28,449704.01
3575.83,609747.05
2698.48,461982.69
2279.65,379665.83
2965.9,414197.18
2010.61,370071.45
1645.83,284458.22
2083.55,390085.44
1010.97,216122.29
3267.66,525776.89
1338.53,283201.27
952.71,199003.85
1286.87,248174.22
3431.45,558895.51
1588.72,343771.12
2869.78,452400.67
3483.07,558774.84
679.88,116842.54
3154.09,552742.32
1507.6,257197.4
1179.84,212452.35
2880.05,461639.36
3675.27,604010.82
1462.07,228897.9
2447.8,333634.03
1443.4,281256.28
2395.43,331160.9
2638.7,478428.02
2597.21,498783.4
2644.77,440437.78
886.29,221189.03
2896.75,483554.12
2829.1,536968.3
2857.32,460674.34
666.65,82993.26
2008.62,348492.62
1872.53,389569.08
712.16,172103.33
1200.52,214102.31
1987.47,359610.75
3074.46,550375.96
1253.42,235336.54
3387.1,668203.93
2364.87,385677.48
3137.52,561417.46
2101.2,392233.58
2197.1,354381.24
2630.99,428453.97
3740.69,655598.57
2170.53,380769.82
2303.17,407820.04
2567.19,373179.99
3055.05,534678.7
658.66,156927.76
2256.47,386152.41
2133.73,382931.98
3718.07,589871.96
2176.62,355254.25
2085.95,354323.14
3863.92,609014.69
2022.08,429870.5
1051.18,235267.08
1180.9,197204.67
742.68,219870.2
402.05,98615.23
1955.0,344274.97
3169.27,562047.23
3040.48,426873.62
515.74,120823.65
2451.94,396428.53
955.42,199419.58
3787.87,634440.94
1002.51,198058.35
2655.9,443652.02
1574.46,321182.02
2709.62,468064.83
1884.13,334045.52
3134.71,526221.67
1230.44,291758.75
3660.85,606605.12
2200.75,361591.12
3121.94,440766.46
3459.03,508205.72
3995.78,628361.13
1206.2,227567.62
1432.81,247050.86
1301.56,256297.64
1346.34,233910.8
2496.8,390241.44
3976.68,673999.7
3965.0,706133.28
2296.38,354065.95
2700.5,464458.36
3495.89,493460.51
3758.56,549209.91
1133.9,202027.59
2302.75,436852.37
3398.21,527033.31
1491.53,247240.43
1983.31,348756.93
3948.24,643894.56
3946.17,606805.63
3661.98,685320.78
3274.41,530183.47
1368.87,258947.51
1555.06,270090.59
2370.22,421746.17
2418.8,458629.29
2219.81,443028.2
2692.01,424485.16
1869.96,368306.54
3097.03,536807.95
1600.78,322280.47
1590.44,285537.96
858.01,173223.58
1079.36,240347.34
3461.88,609673.72
2006.62,405844.48
1220.32,239223.76
3133.63,515696.17
2394.33,318204.94
476.16,77306.63
1538.9,267945.33
1037.21,172344.17
2761.14,495764.26
1390.11,216660.86
633.81,130950.0
597.77,126733.31
2494.22,469275.78
478.2,105070.39
3455.65,587474.94
959.43,199745.93
2583.64,471796.89
2000.88,379892.79
1994.27,347970.38
658.47,100778.3
3289.91,533880.66
3614.99,591388.75
439.66,123727.97
1042.98,184161.12
3654.06,647475.37
2378.18,407228.98
940.14,163681.95
1130.05,205462.06
2775.95,541373.83
3009.34,528007.23
2557.94,473311.32
3831.33,578707.11
2178.63,352070.08
1480.98,250065.41
2118.04,374268.38
1694.8,298395.26
1207.9,215990.93
565.47,124689.07
1667.96,273721.75
2961.07,487002.48
466.38,150382.69
1981.04,294339.95
2718.43,471136.47
2597.45,492044.18
3195.93,521883.21
3317.87,525685.03
2962.14,531115.45
770.07,137115.6
2110.08,365705.43
2572.26,396469.36
1284.04,183846.74
553.19,128758.0
1204.93,191542.41
2037.62,355232.31
1890.15,371935.97
1036.0,261361.61
3367.9,559097.61
3732.47,654372.17
1124.85,230946.03
3746.46,595214.93
464.3,67057.15
3729.86,680475.03
3826.94,577739.72
443.39,154142.79
3146.87,543896.93
3892.73,590511.78
3661.25,612698.67
3894.56,729039.98
2381.16,463849.22
681.36,137639.77
3459.24,538772.08
2609.78,445280.06
2613.05,435657.52
1902.11,376720.56
2458.63,446376.28
952.89,142564.46
3063.17,527967.7
670.06,145432.06
3027.21,505570.99
3456.32,578974.06
2100.89,407693.28
2235.39,420681.96
1523.97,254139.21
3890.05,630902.32
3039.25,487858.34
1728.36,252673.5
1029.31,201098.85
1190.49,285672.62
2070.12,299996.27
3793.25,617929.03
3042.93,504181.45
1174.88,235115.28
3494.42,533274.06
1761.52,266048.7
3466.2,511572.56
1270.12,282243.35
2627.18,406601.13
3736.01,588581.15
1328.42,315857.74
2894.54,455197.32
3954.33,658478.6
942.15,222929.74
718.25,186777.94
2827.1,421953.48
1623.05,269834.57
656.48,157023.6
2111.1,435252.22
3113.57,486143.3
1426.44,248105.22
1606.17,304784.21
3444.52,592841.25
2272.26,415573.75
3433.84,529385.13
2007.0,332410.01
3830.71,634121.73
2742.86,510298.58
817.24,165648.8
3586.33,586992.76
2161.35,337468.02
909.9,241542.47
949.68,197041.75
2875.12,523705.58
570.54,136413.87
1431.74,267502.71
903.24,141201.92
1987.88,273035.5
1891.67,376889.65
2278.76,394654.11
1406.69,267616.22
515.36,92858.65
2611.79,407398.82
1745.38,347635.9
2744.81,529106.28
791.2,150690.55
449.6,135736.34
1293.86,250058.84
2043.57,352290.78
1818.66,385938.25
3317.09,528716.79
1760.22,355969.75
2309.59,410378.47
2536.66,429861.97
478.59,159372.57
2254.48,398695.9
1641.39,293006.81
1916.61,385196.58
761.03,200140.41
3218.15,582112.7
3792.66,447977.68
480.17,134086.37
2564.94,442764.56
3149.84,521055.15
1425.31,283386.21
3235.2,546008.71
2676.48,477487.6
3744.99,600031.21
3931.62,706648.48
552.45,154492.13
2001.78,369259.64
2369.16,423564.36
928.28,223544.76
1610.63,325364.34
3955.53,638279.95
458.43,145792.14
2029.03,360471.37
3433.56,645866.05
1566.04,320945.33
2127.27,346796.74
3920.96,742105.64
2109.56,291710.64
871.32,199408.07
586.2,118482.73
3803.5,703373.82
1356.91,261572.42
2214.63,353559.81
726.53,151348.51
1925.16,314053.32
3748.38,598881.71
2208.69,369457.43
3896.09,601001.24
1331.81,258321.21
2216.36,396570.51
3494.31,531831.95
2013.71,293903.2
1406.15,270883.36
3479.71,594509.36
1803.6,345380.83
2310.6,416737.66
3915.5,707432.38
1071.34,240968.67
1485.04,359650.34
511.85,212229.1
1810.62,261723.56
1120.66,150859.36
2848.13,476928.83
1052.76,223173.57
2829.33,471428.24
1348.51,274610.17
1678.78,292793.19
1655.9,275290.42
2980.31,475383.77
2079.43,354829.61
1700.68,333361.92
3469.44,549804.16
2459.02,408076.22
1169.79,243059.24
3640.33,587460.96
1633.54,332069.89
540.33,105577.04
2180.56,336285.48
846.18,185831.13
1258.48,251423.03
3089.6,478453.99
870.71,220045.25
3305.0,625682.87
3772.87,588389.53
2583.52,493922.17
2957.29,398817.34
2968.91,538213.99
3974.11,607628.02
1629.54,326785.22
986.28,169170.18
2269.0,387861.13
2319.7,368305.88
1040.48,199613.03
2607.19,510682.02
450.85,114685.59
3739.61,703156.96
1352.47,240615.8
542.42,172702.42
789.7,121393.35
1264.9,230759.68
1386.06,240791.17
518.12,170143.59
1405.68,266784.82
1094.59,150558.48
1763.04,270153.04
1786.6,283627.89
1620.43,323983.24
1580.53,313565.76
723.03,149858.91
490.74,108552.05
1127.61,241090.47
3123.94,472709.81
3966.92,665556.67
3742.69,627688.19
2215.19,372372.37
2314.57,411729.09
1532.49,283208.7
3186.18,548287.13
3153.12,468583.1
3439.38,591837.15
3623.82,637838.58
1963.66,355723.57
3160.75,548644.67
3303.04,540891.99
1510.45,305583.1
3745.27,614643.83
739.63,128000.62
3979.37,683730.47
3172.33,459075.1
735.78,168476.09
2762.43,449451.5
523.05,116081.79
3172.67,532928.99
3277.2,512225.77
2568.68,454685.15
3484.7,575114.12
752.38,145102.43
1393.33,301775.96
1891.04,340711.69
552.85,150441.01
2013.58,401713.46
1354.77,297704.32
1813.85,341829.75
1930.37,329067.76
3565.88,523648.96
1373.23,262570.56
3617.48,639784.06
1933.5,352307.52
1580.11,173687.5
2209.04,412718.09
1903.88,367736.15
1326.54,239452.58
2209.65,417075.52
946.49,210643.87
1666.95,277190.98
2436.84,462799.06
1888.27,289586.84
3366.08,552518.11
1324.2,243665.18
3891.18,596981.07
3225.0,546243.41
3883.33,690702.46
3417.29,615106.78
911.57,208126.09
2295.26,332427.5
1011.92,161630.19
3345.62,558776.69
2502.98,424163.24
1348.42,236452.54
3746.56,695308.53
814.67,175278.18
2429.9,434636.07
2995.75,538856.64
611.85,143320.3
2552.28,530684.42
3337.24,511386.09
643.1,129364.14
2244.07,352461.7
1330.81,299085.31
2786.53,499206.52
827.24,158231.26
3773.39,578112.17
3621.02,652849.3
1069.51,221402.52
1563.76,330851.78
2515.49,425062.63
2985.02,518176.77
1993.56,359532.55
962.65,175790.53
774.95,162079.68
3999.16,596584.63
2039.27,373280.9
3541.11,613676.71
2136.55,405814.73
3720.49,637136.11
715.93,153725.86
810.47,216658.75
3746.68,651025.05
3810.97,682818.48
1532.98,327353.58
1678.59,297594.89
2028.82,367954.8
1898.18,361442.77
1084.16,177666.59
3634.15,546470.42
1311.91,205780.43
2938.98,486556.08
641.76,136861.59
539.5,91161.2
2753.43,468804.65
1620.46,289903.36
2759.65,509816.94
738.48,218528.61
3819.46,643047.98
3094.65,486002.9
3554.56,610846.52
891.29,183968.13
1552.58,275019.72
1726.04,279930.03
2333.82,383050.7
1468.73,264558.58
618.27,165328.76
1727.96,326385.13
1316.38,305111.77
1789.32,341288.97
1109.05,229318.36
1342.83,241712.21
2657.03,408834.85
1797.35,300234.23
1643.38,273260.56
2322.06,304553.47
3178.7,485558.22
1763.92,368774.83
2515.07,441110.81
3878.33,615034.9
2279.13,406372.19
3675.27,516559.12
3257.22,550229.93
611.39,177550.61
1944.76,337507.79
2913.95,416974.79
3952.16,624296.12
2050.15,402618.17
734.03,167519.09
2423.23,360842.72
855.63,247664.25
3105.47,465007.02
2227.64,375366.72
3004.35,459134.92
3529.7,535271.44
2664.21,432305.02
2604.78,464906.15
3116.45,569840.65
3432.84,548643.23
3528.59,536213.53
531.15,142909.43
2402.29,429143.22
1178.57,234211.34
3497.25,586301.93
2734.23,455781.68
1912.8,340312.63
1077.18,206056.65
1620.49,328500.42
2933.6,578438.48
1135.69,225865.64
736.9,160346.27
3596.9,600533.61
3151.16,495859.47
1119.26,241294.78
1452.32,282081.29
3899.45,616208.12
2949.46,528274.36
2597.88,440403.29
1507.46,244556.35
1476.85,282914.03
542.29,137910.15
3022.53,541905.15
555.43,156412.63
417.49,109664.3
3026.18,484982.07
3815.95,622468.69
3123.41,533268.18
2097.9,381853.92
2149.76,383239.56
1970.09,342350.57
1568.72,318046.63
2278.17,367187.25
1952.14,429007.36
2553.4,461829.55
3633.23,546315.63
3982.03,655623.77
683.48,174479.02
1784.86,305876.97
1050.54,162349.18
1667.63,265504.57
1434.9,282677.01
1028.33,151362.98
3150.67,463535.39
2186.64,397286.11
3709.28,596701.39
517.33,108405.66
641.12,132213.91
1851.78,277379.24
689.0,167130.03
1345.83,226283.05
3949.71,618481.94
1152.25,233505.74
1113.22,209139.47
2465.11,393464.4
2192.79,307370.97
2489.58,437196.0
1756.25,316105.53
3376.34,534782.6
898.89,154235.98
1942.21,341775.03
2883.14,501409.54
3525.65,583014.97
1730.46,364693.32
2443.88,442813.92
648.9,144305.41
1013.15,224169.21
648.9,148709.05
3020.37,504868.0
1437.02,307275.95
3005.48,464875.52
639.03,146512.29
3505.17,626369.25
3407.91,574176.13
720.14,147466.34
485.52,76032.62
602.64,76796.28
3473.07,658918.42
1244.93,246373.06
2373.78,384533.45
1934.48,352288.38
3263.89,500426.4
2160.03,362148.02
2202.38,346471.81
3960.73,580789.83
940.47,128547.0
3390.53,491554.13
586.3,166470.96
2119.54,332799.63
3590.81,611596.58
2794.77,506499.77
2866.77,480668.04
1347.94,242714.9
1906.87,340624.25
1719.69,293955.97
2277.2,435384.75
2064.02,425882.45
1576.83,334200.97
1499.73,205036.63
1303.07,231687.51
1714.17,307265.14
939.79,204720.73
3539.58,507183.66
2567.63,369175.79
881.63,220674.95
2897.89,462604.72
3451.6,504885.08
1255.13,203752.19
942.16,202925.64
431.02,92316.95
570.1,142244.58
3144.1,481761.44
3953.87,564993.91
561.57,173844.32
3093.06,530071.18
658.7,139362.58
2531.68,410118.08
3121.87,577769.31
1693.14,323766.33
439.36,147094.42
2542.68,409389.21
3968.48,647544.11
1327.42,261837.82
1082.17,195597.22
846.13,174127.51
2398.92,388247.6
2547.2,447139.26
3252.18,483304.37
3111.06,539855.99
3613.15,605353.5
3300.78,536679.16
1290.16,257661.9
2401.16,396668.89
1470.68,248921.44
1587.23,305992.34
3755.0,638946.5
2854.83,458301.19
3908.53,609862.72
1900.89,328819.37
2334.78,379972.1
2153.62,427592.91
786.23,177091.02
1252.13,238275.49
2299.49,360881.55
642.55,167231.04
3753.26,586221.75
845.84,157796.32
1112.73,240523.53
3155.16,539066.85
748.96,90383.5
3641.0,589333.69
3012.52,506907.17
647.04,137466.71
2890.65,489924.28
2673.86,381642.93
3126.46,403937.84
3381.51,516347.35
2986.06,509179.52
2510.23,305434.31
1560.87,256458.22
2910.19,410480.8
3845.1,616034.48
2515.08,500830.59
2791.64,460285.44
1973.66,342300.7
3122.03,552386.55
3991.6,649698.29
977.4,190184.77
1128.66,247694.34
2341.98,418619.31
2132.95,380236.48
2457.65,413472.81
576.67,126850.55
1855.4,359747.13
2498.72,412193.06
2506.69,472216.49
2766.4,424297.54
2992.78,556216.24
2709.57,474631.62
3244.88,496804.06
2649.14,466836.98
2335.03,376404.19
2582.31,438613.38
764.3,150619.1
1383.36,253262.4
2298.64,429151.7
3542.75,603560.68
2844.59,432547.71
725.47,128243.6
2532.19,440026.14
1198.26,240374.32
3042.46,479247.96
3378.79,623484.53
2536.44,461120.68
2528.91,405786.28
1618.93,268936.6
2006.5,342994.14
3510.79,562496.79
3003.95,550864.11
2271.11,426459.87
1725.64,310024.81
581.37,156123.26
914.83,211562.78
1094.89,216009.07
1744.18,325203.78
3798.92,645978.6
2218.55,400381.87
1245.42,212493.89
780.7,147516.89
1617.9,283135.53
3336.63,521038.55
1780.03,267066.75
3181.02,554803.02
3289.74,557818.85
798.95,131008.58
2591.18,429532.06
3852.75,619754.7
1847.7,333384.06
583.4,107305.79
3723.89,549522.97
3581.2,609479.09
2279.71,336122.39
2388.11,399621.97
1162.27,214293.32
3350.02,547356.27
2194.96,388335.49
521.96,172430.22
2858.85,415977.2
3821.79,661933.06
3384.94,452419.78
1397.91,304271.21
591.97,81677.22
3785.27,724811.63
3773.43,598915.88
2316.7,444710.97
2712.34,498658.32
2065.36,344384.27
1911.16,324241.88
830.01,150098.91
748.31,184876.81
1237.84,222467.74
3411.91,527339.94
925.0,204666.23
1216.12,204532.51
2375.01,394120.35
1174.47,229477.47
987.54,178898.74
2427.94,395934.8
1725.14,360385.22
2654.17,440309.76
3683.94,586975.99
943.58,186331.94
3688.36,622996.52
3648.96,552635.33
3384.72,575617.69
2672.63,460708.46
2632.53,376619.38
2701.17,524264.13
2885.78,540465.9
459.34,97047.68
3849.13,577707.48
2508.17,434787.28
3213.28,473436.5
1758.21,359832.78
444.63,103941.71
2235.04,443925.95
2225.88,354097.45
1973.16,342062.2
1622.98,335410.84
1299.37,234725.06
2299.16,404804.44
1751.0,349532.9
3891.75,609042.03
1022.54,165386.39
1550.8,234840.83
1458.26,287578.45
2355.91,417686.06
2197.41,417817.46
2717.47,447045.2
3820.01,559905.4
